Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Fork,Exec,Exit,Watts,CPU,Freq,GPU,W
14:56:29,19.7,0,0.3,79.9,0,2,282,670,0,0,0,0,0,Hz,-N/A-,0
14:56:30,17.7,0,0,82.3,0,2,422,688,0,0,0,0,0,Hz,-N/A-,0
14:56:30,17.7,0,0.3,81.9,0,2,296,648,0,0,0,0,0,Hz,-N/A-,0
14:56:31,17.2,0,1.1,81.8,0,3,280,614,0,0,0,0,0,Hz,-N/A-,0
14:56:31,13.4,0,0,86.6,0,7,340,574,0,0,1,0,0,Hz,-N/A-,0
14:56:32,19.7,0,0.3,79.9,0,2,288,720,0,0,1,0,0,Hz,-N/A-,0
14:56:32,17.8,0,0,82.2,0,2,306,608,0,0,0,0,0,Hz,-N/A-,0
14:56:33,17.3,0,0,82.7,0,2,336,608,0,0,0,0,0,Hz,-N/A-,0
14:56:33,18.7,0,0.7,80.6,0,2,334,614,0,0,0,0,0,Hz,-N/A-,0
14:56:34,18.9,0,0,81.1,0,2,358,716,0,0,0,0,0,Hz,-N/A-,0
14:56:34,17.3,0,0.4,82.4,0,2,380,652,0,0,0,0,0,Hz,-N/A-,0
14:56:35,17.3,0,0.4,82.3,0,2,390,734,0,0,0,0,0,Hz,-N/A-,0
14:56:35,16.8,0,1.4,81.8,0,3,338,668,0,0,0,0,0,Hz,-N/A-,0
14:56:36,16.8,0,0,83.2,0,4,340,616,0,0,0,0,0,Hz,-N/A-,0
14:56:36,18.3,0.7,0.7,76.1,4.2,2,554,880,3,0,0,0,0,Hz,-N/A-,0
14:56:37,15.9,2.8,2.4,76.9,2.1,2,2616,1978,7,1,0,0,0,Hz,-N/A-,0
14:56:37,20.6,0,0,79.4,0,2,378,782,0,0,2,0,0,Hz,-N/A-,0
14:56:38,19.7,0,0.7,79.7,0,2,590,828,0,0,0,0,0,Hz,-N/A-,0
14:56:38,20.3,0,0.3,79.4,0,3,332,622,0,0,0,0,0,Hz,-N/A-,0
14:56:39,17.9,0,0,82.1,0,2,318,604,0,0,0,0,0,Hz,-N/A-,0
14:56:39,24.8,0,0.3,74.8,0,2,320,736,0,0,0,0,0,Hz,-N/A-,0
14:56:40,28.6,0,0,71.4,0,2,308,774,0,0,0,0,0,Hz,-N/A-,0
14:56:40,27.8,0,1.1,71.1,0,2,354,766,0,0,0,0,0,Hz,-N/A-,0
14:56:41,15.4,0,0,84.6,0,7,190,530,0,0,0,0,0,Hz,-N/A-,0
14:56:41,26.5,0,0.3,73.2,0,2,314,694,0,0,0,0,0,Hz,-N/A-,0
14:56:42,27.4,0,0.3,72,0.3,2,432,960,0,0,0,0,0,Hz,-N/A-,0
14:56:42,26.2,0,0.3,73.4,0,2,336,778,0,0,2,0,0,Hz,-N/A-,0
14:56:43,20.8,0,0,79.2,0,2,306,730,0,0,0,0,0,Hz,-N/A-,0
14:56:43,17.1,0,0,82.9,0,7,244,564,0,0,0,0,0,Hz,-N/A-,0
14:56:44,17.8,0,0.3,81.9,0,2,232,520,0,0,0,0,0,Hz,-N/A-,0
14:56:44,17.8,0,0,82.2,0,2,348,624,0,0,0,0,0,Hz,-N/A-,0
14:56:45,17.5,0,0.3,82.2,0,2,300,676,0,0,0,0,0,Hz,-N/A-,0
14:56:45,18.8,0,0.3,80.9,0,2,326,628,0,0,0,0,0,Hz,-N/A-,0
14:56:46,17.6,0,0,82.4,0,3,342,588,0,0,0,0,0,Hz,-N/A-,0
14:56:46,15.3,0,11.8,72.9,0,4,4462,2592,4,0,0,0,0,Hz,-N/A-,0
14:56:47,19.1,0,20.5,60.4,0,3,15114,7548,3,0,6,0,0,Hz,-N/A-,0
14:56:47,18.9,0,19.3,61.8,0,2,18152,8426,0,0,1,0,0,Hz,-N/A-,0
14:56:48,18.5,0,26,54.4,1.1,2,11824,6214,0,0,0,0,0,Hz,-N/A-,0
14:56:48,11.5,0,2.2,86,0.4,2,15856,7842,0,0,0,0,0,Hz,-N/A-,0
14:56:49,33.7,0,2.7,63.6,0,6,1944,1690,0,0,0,0,0,Hz,-N/A-,0
14:56:49,48.6,0,10.4,41,0,2,2416,2272,0,0,4,0,0,Hz,-N/A-,0
14:56:50,12.9,0,0.3,86.7,0,2,402,678,0,0,1,0,0,Hz,-N/A-,0
14:56:50,12.9,0,0.3,86.8,0,2,296,520,0,0,0,0,0,Hz,-N/A-,0
14:56:51,13.4,0,0.3,86.2,0,3,214,520,0,0,0,0,0,Hz,-N/A-,0
14:56:51,11.3,0,1.8,87,0,4,410,684,0,0,17,0,0,Hz,-N/A-,0
14:56:52,12.1,0,0,87.9,0,2,272,590,0,0,1,0,0,Hz,-N/A-,0
14:56:52,0.7,0,1.3,98,0,1,360,444,1,1,12,0,0,Hz,-N/A-,0
14:56:53,0.3,0,0.3,99.3,0,1,232,220,0,0,0,0,0,Hz,-N/A-,0
14:56:53,0,0,0,100,0,2,142,146,0,0,0,0,0,Hz,-N/A-,0
14:56:54,0,0,0,100,0,1,316,254,0,0,0,0,0,Hz,-N/A-,0
14:56:54,0,0,0,98.1,1.9,1,228,214,0,0,0,0,0,Hz,-N/A-,0
14:56:55,0,0,0.3,99.7,0,1,254,210,0,0,0,0,0,Hz,-N/A-,0
14:56:55,0.3,0,0,99.7,0,1,128,112,0,0,0,0,0,Hz,-N/A-,0
14:56:56,0.7,0.3,0,99,0,2,418,354,3,0,0,0,0,Hz,-N/A-,0
14:56:56,1.7,5.2,2.7,88,2.4,1,2592,1836,7,1,0,0,0,Hz,-N/A-,0
14:56:57,1,0,0.3,96.7,2,1,422,340,0,0,2,0,0,Hz,-N/A-,0
14:56:57,0.3,0,0,99.7,0,1,262,274,0,0,0,0,0,Hz,-N/A-,0
14:56:58,0.3,0,0.3,99.4,0,1,414,352,0,0,0,0,0,Hz,-N/A-,0
14:56:58,0,0,0.3,99.7,0,1,198,188,0,0,0,0,0,Hz,-N/A-,0
14:56:59,0,0,0,100,0,1,236,156,0,0,0,0,0,Hz,-N/A-,0
14:56:59,0,0,0,100,0,1,138,134,0,0,0,0,0,Hz,-N/A-,0
14:57:00,0.7,0,0,99.3,0,1,352,260,0,0,0,0,0,Hz,-N/A-,0
14:57:00,0,0,0.3,99.3,0.3,1,154,174,0,0,0,0,0,Hz,-N/A-,0
14:57:01,0,0,0,100,0,2,230,242,0,0,0,0,0,Hz,-N/A-,0
14:57:01,0,0,0,100,0,2,212,230,0,0,0,0,0,Hz,-N/A-,0
14:57:02,0,0,0,100,0,1,296,270,0,0,0,0,0,Hz,-N/A-,0
14:57:02,0,0,0.3,99.7,0,2,162,174,0,0,2,0,0,Hz,-N/A-,0
14:57:03,0,0,0,99.7,0.3,1,274,228,0,0,0,0,0,Hz,-N/A-,0
14:57:03,0,0,0,100,0,1,150,174,0,0,0,0,0,Hz,-N/A-,0
14:57:04,0,0,0,100,0,1,226,210,0,0,0,0,0,Hz,-N/A-,0
14:57:04,0,0,0,100,0,1,158,176,0,0,0,0,0,Hz,-N/A-,0
14:57:05,0,0,0.3,99.7,0,1,214,184,0,0,0,0,0,Hz,-N/A-,0
14:57:05,0,0,0,100,0,1,128,138,0,0,0,0,0,Hz,-N/A-,0
14:57:06,0,0,0,100,0,1,286,276,0,0,0,0,0,Hz,-N/A-,0
14:57:06,0,0,0.3,99.7,0,1,162,172,0,0,0,0,0,Hz,-N/A-,0
14:57:07,0.7,0,0.3,99,0,1,604,510,3,0,6,0,0,Hz,-N/A-,0
14:57:07,0,0,0,100,0,1,156,154,0,0,1,0,0,Hz,-N/A-,0
14:57:08,0.7,0.3,0,99,0,2,500,422,0,0,0,0,0,Hz,-N/A-,0
14:57:08,0,0,0.3,99.7,0,2,110,118,0,0,0,0,0,Hz,-N/A-,0
14:57:09,0.3,0,0,99.7,0,3,244,204,0,0,0,0,0,Hz,-N/A-,0
14:57:09,0,0,0,100,0,1,136,120,0,0,0,0,0,Hz,-N/A-,0
14:57:10,0.3,0,0,99.7,0,1,368,300,0,0,0,0,0,Hz,-N/A-,0
14:57:10,0,0,0,100,0,4,142,174,0,0,0,0,0,Hz,-N/A-,0
14:57:11,0,0,0.3,99.7,0,1,210,146,0,0,0,0,0,Hz,-N/A-,0
14:57:11,0,0,0,100,0,1,164,162,0,0,1,0,0,Hz,-N/A-,0
14:57:12,0,0,0,100,0,1,250,220,0,0,1,0,0,Hz,-N/A-,0
14:57:12,0,0,0,100,0,1,112,126,0,0,0,0,0,Hz,-N/A-,0
14:57:13,0,0,0,98.1,1.9,3,238,264,0,0,0,0,0,Hz,-N/A-,0
14:57:13,0.3,0,0.3,99.3,0,1,190,178,0,0,0,0,0,Hz,-N/A-,0
14:57:14,0,0,0,100,0,1,266,246,0,0,0,0,0,Hz,-N/A-,0
14:57:14,0,0,0,100,0,1,186,180,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:15,0,0,0,100,0,1,182,184,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:15,0,0,0,100,0,1,200,218,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:16,0.3,0.6,0,99,0,3,356,366,3,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:16,1.5,5.5,3.3,85.5,4.4,2,2218,1772,6,1,0,28.12,0,Hz,-N/A-,2.2377185
14:57:17,0,0.7,0.7,98.7,0,1,416,392,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:17,0.3,0,0,99.7,0,2,366,348,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:57:18,0.3,0,0,99.7,0,3,396,322,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:18,0,0,0,100,0,3,242,218,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:19,0,0,0.4,99.6,0,1,196,254,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:19,0,0,0,100,0,1,224,214,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:20,0,0,0.3,99.7,0,1,190,180,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:20,0,0,0,100,0,1,228,230,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:21,0,0,0,100,0,1,202,214,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:21,0,0,0,97.9,2.1,1,362,312,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:22,0,0,0.3,99.7,0,1,834,532,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:22,11.6,0,1.4,87,0,2,762,764,1,1,3,28.12,0,Hz,-N/A-,2.2377185
14:57:23,17.6,0,26.2,56.2,0,3,872,1954,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:23,15.4,0,2.3,82.2,0,3,956,898,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:24,13.1,0,1.7,85.2,0,2,532,680,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:24,15.3,0,0.7,84.1,0,2,602,740,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:25,16.8,0,27.2,56,0,2,482,1970,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:25,13.4,0,1.4,85.2,0,2,442,612,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:26,14.1,0,2,83.8,0,2,492,782,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:26,12.5,0,1,86.5,0,4,374,536,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:27,15,0,1.7,81.2,2,2,974,1124,5,2,6,27.69,0,Hz,-N/A-,2.203500187
14:57:27,12.7,0,1,86.3,0,2,324,604,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:57:28,18.8,0,25.6,55.6,0,2,744,1998,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:28,13.9,0,1.4,84.7,0,2,442,698,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:29,16,0,1,83,0,2,430,566,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:29,12.7,0,1.7,85.6,0,2,436,620,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:30,12.7,0,1.4,85.9,0,2,460,768,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:30,11.2,0,1.8,87,0,2,334,584,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:31,18.7,0,17.3,63.9,0,8,366,2032,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:31,13.2,0,7.3,79.4,0,2,438,792,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:57:32,13.6,0,1.4,85,0,2,656,974,2,2,2,27.69,0,Hz,-N/A-,2.203500187
14:57:32,11.3,0,0.7,88,0,2,370,648,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:57:33,12.8,0,0.3,86.8,0,2,288,624,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:33,14.1,0,0.7,85.2,0,2,336,608,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:34,13.5,0,0.7,85.8,0,2,536,764,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:34,11.3,0,0.7,88,0,3,320,532,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:35,13.5,0,1,85.5,0,2,458,764,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:35,17.2,0,1.4,81.1,0.3,5,556,926,5,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:36,19.6,0.7,0.4,79.3,0,2,616,994,3,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:36,15.6,4.7,3.1,76.6,0,2,2688,2086,7,1,0,28.12,0,Hz,-N/A-,2.2377185
14:57:37,15.4,0,0,84.6,0,2,424,688,0,0,2,27.69,0,Hz,-N/A-,2.203500187
14:57:37,12.7,0,2.7,84.6,0,2,518,914,2,2,17,28.12,0,Hz,-N/A-,2.2377185
14:57:38,16.8,0,26.1,57,0,2,732,2920,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:38,11.6,0,0.4,88,0,3,366,558,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:39,13.6,0,1.4,85,0,2,502,780,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:39,11.5,0,1.7,86.8,0,2,322,634,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:40,14.1,0,0.7,85.2,0,2,452,652,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:40,13.2,0,0.7,86.1,0,2,378,622,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:41,11.5,0,2,86.4,0,2,506,698,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:41,11.9,0,1.4,82.9,3.8,2,386,690,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:42,14,0,11.2,74.8,0,7,468,1532,5,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:42,13.3,0,16.5,70.2,0,2,276,1326,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:57:43,13.2,0,0.3,86.4,0,2,486,678,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:43,14.3,0,1.4,84.3,0,2,642,940,2,2,2,28.12,0,Hz,-N/A-,2.2377185
14:57:44,11.5,0,1.7,86.8,0,2,392,602,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:44,13.2,0,0.3,86.5,0,2,368,614,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:45,13.7,0,1.4,84.9,0,2,476,732,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:45,12.4,0,1.7,85.9,0,2,352,702,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:46,14.1,0,2.4,83.5,0,3,538,704,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:46,18.9,0,2.7,78.4,0,2,814,1078,6,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:47,21.5,0,0.7,77.5,0.3,3,970,1002,5,0,6,27.69,0,Hz,-N/A-,2.203500187
14:57:47,16,0,0,84,0,2,466,696,0,0,3,28.12,0,Hz,-N/A-,2.2377185
14:57:48,24.4,0,0.7,74.9,0,2,820,872,2,0,2,27.69,0,Hz,-N/A-,2.203500187
14:57:48,31.1,0,0.3,68.6,0,2,606,948,2,0,2,28.12,0,Hz,-N/A-,2.2377185
14:57:49,21.6,0,0.3,78,0,2,392,678,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:49,18.1,0,0,81.9,0,2,246,524,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:50,18.3,0,0.3,81.4,0,2,380,604,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:50,19.2,0,0.3,80.5,0,2,284,618,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:51,22.5,0,0.7,76.8,0,3,354,624,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:51,19.2,0,0,80.8,0,2,238,696,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:57:52,12.6,0,0,87.4,0,2,368,544,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:57:52,20.9,0,0.3,78.8,0,2,306,628,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:53,19,0,0.3,80.6,0,2,400,630,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:53,17,0,0.4,82.7,0,3,278,578,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:54,20.8,0,1.1,78.1,0,4,384,770,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:54,15.9,0,0.4,83.7,0,3,304,624,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:55,17.4,0,0,82.6,0,2,310,634,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:55,17.9,0,0.7,81.4,0,2,330,658,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:56,17.9,0.7,0.4,81.1,0,2,470,836,3,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:56,16.1,4.5,2.1,75.3,2.1,4,2720,2094,7,1,0,28.12,0,Hz,-N/A-,2.2377185
14:57:57,21,0,0.3,78.6,0,2,478,698,0,0,2,27.69,0,Hz,-N/A-,2.203500187
14:57:57,17.4,0,0.3,82.3,0,2,446,692,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:58,22.9,0,0.7,76.4,0,2,504,780,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:58,18.8,0,0,81.2,0,2,358,548,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:57:59,15.8,0,0.7,83.5,0,2,298,560,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:57:59,16.3,0,0,83.7,0,2,344,690,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:00,16.7,0,0,83.3,0,2,300,606,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:00,16,0,0.7,83.3,0,2,368,676,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:01,17.1,0,0,82.9,0,3,296,586,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:01,23.7,0,0.4,75.6,0.4,3,446,900,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:02,12.1,0,0,87.9,0,2,336,588,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:02,25.7,0,0.3,74,0,2,842,1136,0,0,2,28.12,0,Hz,-N/A-,2.2377185
14:58:03,23.6,0,0.7,75.7,0,2,366,694,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:03,23.7,0,0.7,75.6,0,2,454,970,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:04,29.2,0,0,70.8,0,3,310,754,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:04,20.6,0,0,79.4,0,7,318,636,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:05,16.2,0,0,83.8,0,7,296,554,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:05,22.3,0,0,77.7,0,7,338,586,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:06,20.3,0,0.3,79.3,0,2,528,730,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:06,23,0,0.3,76.7,0,2,1082,1130,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:07,23.7,0.3,1.7,74.2,0,2,850,1066,3,0,6,27.69,0,Hz,-N/A-,2.203500187
14:58:07,12.1,0,0.4,87.6,0,7,316,568,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:58:08,18,0,0,82,0,2,482,658,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:08,17.7,0,0.7,81.6,0,3,372,686,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:09,11.6,0,3.2,85.2,0,2,4814,2918,4,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:09,17,0,25.7,57.3,0,2,12482,6132,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:10,16,0,12.8,71.2,0,3,13508,6768,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:10,17.5,0,22.1,60.4,0,2,15420,7468,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:11,14,0,1.8,84.2,0,2,11442,5648,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:11,17.3,0,10.6,72.1,0,6,9696,4918,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:58:12,16.1,0,10.5,73.4,0,2,10688,5608,0,0,1,27.69,0,Hz,-N/A-,2.203500187
14:58:12,22,0,2.1,75.9,0,4,6636,3706,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:13,45.5,0,13.5,41,0,4,10438,5894,0,0,2,27.69,0,Hz,-N/A-,2.203500187
14:58:13,20.8,0,0.7,78.2,0.4,2,370,766,0,0,3,28.12,0,Hz,-N/A-,2.2377185
14:58:14,10.7,0,0,89.3,0,3,252,494,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:14,12.1,0,0.4,87.5,0,2,300,550,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:15,13.1,0,2.4,84.5,0,4,744,1072,0,0,17,27.69,0,Hz,-N/A-,2.203500187
14:58:15,12.7,0,0,87.3,0,2,320,506,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:16,1.4,0,1,97.6,0,3,398,546,1,1,11,27.69,0,Hz,-N/A-,2.203500187
14:58:16,0.7,0.3,0,99,0,5,372,372,3,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:17,0.7,2.5,1.4,90.7,4.7,1,2626,1780,6,1,0,27.69,0,Hz,-N/A-,2.203500187
14:58:17,0,0,0,100,0,2,236,208,0,0,1,28.12,0,Hz,-N/A-,2.2377185
14:58:18,0,0,0.3,99.7,0,1,530,420,0,0,0,27.69,0,Hz,-N/A-,2.203500187
14:58:18,0,0,0,100,0,1,188,172,0,0,0,28.12,0,Hz,-N/A-,2.2377185
14:58:19,0.3,0,0.3,99.3,0,1,544,396,0,0,0,0,0,Hz,-N/A-,0
14:58:19,1,0,0.3,98.7,0,1,726,430,0,0,0,0,0,Hz,-N/A-,0
14:58:20,1,0,0,99,0,1,354,270,0,0,0,0,0,Hz,-N/A-,0
14:58:20,0.3,0,0.3,99.3,0,1,170,168,0,0,0,0,0,Hz,-N/A-,0
14:58:21,0,0,0,100,0,1,232,174,0,0,0,0,0,Hz,-N/A-,0
14:58:21,0,0,0.3,99.7,0,1,196,174,0,0,0,0,0,Hz,-N/A-,0
14:58:22,0,0,0.3,95.2,4.4,1,448,432,0,0,0,0,0,Hz,-N/A-,0
14:58:22,0,0,0,100,0,1,168,162,0,0,2,0,0,Hz,-N/A-,0
14:58:23,0,0,0,100,0,1,260,196,0,0,0,0,0,Hz,-N/A-,0
14:58:23,0.3,0,0,99.7,0,2,200,174,0,0,0,0,0,Hz,-N/A-,0
14:58:24,0,0,0,100,0,1,240,148,0,0,0,0,0,Hz,-N/A-,0
14:58:24,0.3,0,0,99.7,0,1,220,182,0,0,0,0,0,Hz,-N/A-,0
14:58:25,0,0,0,100,0,1,206,154,0,0,0,0,0,Hz,-N/A-,0
14:58:25,0,0,0,100,0,1,208,166,0,0,0,0,0,Hz,-N/A-,0
14:58:26,0,0,0.3,99.7,0,2,276,268,0,0,0,0,0,Hz,-N/A-,0
14:58:26,0.3,0,0,99.7,0,2,170,142,0,0,0,0,0,Hz,-N/A-,0
14:58:27,0,0,0,100,0,1,238,174,0,0,0,0,0,Hz,-N/A-,0
14:58:27,0,0,0.3,99.7,0,2,182,170,0,0,0,0,0,Hz,-N/A-,0
14:58:28,1,0.3,1,95.4,2.3,2,766,556,3,0,6,0,0,Hz,-N/A-,0
14:58:28,0,0,0,100,0,2,202,180,0,0,1,0,0,Hz,-N/A-,0
14:58:29,0.7,0,0,99.3,0,1,314,224,0,0,0,0,0,Hz,-N/A-,0
14:58:29,0,0,0.3,99.7,0,1,178,152,0,0,0,0,0,Hz,-N/A-,0
14:58:30,0,0,0,100,0,1,314,262,0,0,0,0,0,Hz,-N/A-,0
14:58:30,0,0,0.3,99.7,0,1,198,170,0,0,0,0,0,Hz,-N/A-,0
14:58:31,0,0,0.3,99.7,0,2,226,212,0,0,0,0,0,Hz,-N/A-,0
14:58:31,0,0,0,100,0,2,204,178,0,0,0,0,0,Hz,-N/A-,0
14:58:32,0,0,0,100,0,1,274,246,0,0,1,0,0,Hz,-N/A-,0
14:58:32,0,0,0,100,0,1,198,198,0,0,1,0,0,Hz,-N/A-,0
14:58:33,0,0,0.3,99.7,0,1,266,238,0,0,0,0,0,Hz,-N/A-,0
14:58:33,0.3,0,0,99.7,0,1,164,188,0,0,0,0,0,Hz,-N/A-,0
14:58:34,0,0,0.3,99.7,0,1,336,258,0,0,0,0,0,Hz,-N/A-,0
14:58:34,0,0,0.3,99.7,0,1,178,208,0,0,0,0,0,Hz,-N/A-,0
14:58:35,0,0,0.3,99.7,0,1,284,232,0,0,0,0,0,Hz,-N/A-,0
14:58:35,0.3,0,0,99.7,0,1,176,174,0,0,0,0,0,Hz,-N/A-,0
14:58:36,0,0.3,0.3,99.3,0,1,442,422,3,0,0,0,0,Hz,-N/A-,0
14:58:36,1,3.7,2.4,90.6,2.4,1,2510,1726,7,1,0,0,0,Hz,-N/A-,0
14:58:37,0,0,0,100,0,1,234,232,0,0,2,0,0,Hz,-N/A-,0
14:58:37,0.7,0,0.7,98.7,0,1,350,320,0,0,0,0,0,Hz,-N/A-,0
14:58:38,1.3,0,0.3,98.4,0,2,496,416,0,0,0,0,0,Hz,-N/A-,0
14:58:38,0,0,0,100,0,3,278,218,0,0,0,0,0,Hz,-N/A-,0
14:58:39,0,0,0,100,0,2,150,142,0,0,0,0,0,Hz,-N/A-,0
14:58:39,0,0,0,100,0,1,254,202,0,0,0,0,0,Hz,-N/A-,0
14:58:40,0,0,0.3,99.7,0,2,184,170,0,0,0,0,0,Hz,-N/A-,0
14:58:40,0,0,0,100,0,1,230,168,0,0,0,0,0,Hz,-N/A-,0
14:58:41,0.3,0,0,99.7,0,1,200,206,0,0,0,0,0,Hz,-N/A-,0
14:58:41,0,0,0,97.7,2.3,1,366,372,0,0,0,0,0,Hz,-N/A-,0
14:58:42,0,0,0.3,99.7,0,1,210,256,0,0,0,0,0,Hz,-N/A-,0
14:58:42,0,0,0.3,99.7,0,1,212,178,0,0,0,0,0,Hz,-N/A-,0
14:58:43,0,0,0,100,0,1,228,206,0,0,0,0,0,Hz,-N/A-,0
14:58:43,0.3,0,0,99.7,0,1,298,262,0,0,2,0,0,Hz,-N/A-,0
14:58:44,0,0,0.3,99.7,0,2,186,180,0,0,0,0,0,Hz,-N/A-,0
14:58:44,0,0,0,100,0,2,194,156,0,0,0,0,0,Hz,-N/A-,0
